setup description,timestamp_receiver,timestamp_server,filename,frame_id,resolution,jpeg_quality,size_kb,compression_time_ms,encryption_time_ms,fps,Mbits,latency_ms
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:22.961,2025-03-28 14:42:23.461,cityNight_800x600.jpg,4207,800x600,50,58.11,7.6232,2.35367,23,10.6922,280.253
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.006,2025-03-28 14:42:23.514,cityNight_800x600.jpg,4208,800x600,50,58.11,7.80702,2.35987,23,10.6922,287.768
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.050,2025-03-28 14:42:23.576,cityNight_800x600.jpg,4209,800x600,50,58.11,7.70855,2.30861,23,10.6922,305.654
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.095,2025-03-28 14:42:23.598,cityNight_800x600.jpg,4210,800x600,50,58.11,7.73907,2.30694,23,10.6922,282.522
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.140,2025-03-28 14:42:23.644,cityNight_800x600.jpg,4211,800x600,50,58.11,7.62701,2.35176,23,10.6922,283.756
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.184,2025-03-28 14:42:23.719,cityNight_800x600.jpg,4212,800x600,50,58.11,7.78961,2.34294,23,10.6922,315.283
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.229,2025-03-28 14:42:23.742,cityNight_800x600.jpg,4213,800x600,50,58.11,7.66683,2.35462,23,10.6922,293.102
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.274,2025-03-28 14:42:23.793,cityNight_800x600.jpg,4214,800x600,50,58.11,7.73764,2.34604,23,10.6922,298.638
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.318,2025-03-28 14:42:23.813,cityNight_800x600.jpg,4215,800x600,50,58.11,7.68495,2.31051,23,10.6922,274.954
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.363,2025-03-28 14:42:23.872,cityNight_800x600.jpg,4216,800x600,50,58.11,7.81107,2.3222,23,10.6922,288.96
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.408,2025-03-28 14:42:23.938,cityNight_800x600.jpg,4217,800x600,50,58.11,7.67016,2.34461,23,10.6922,309.789
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.452,2025-03-28 14:42:23.960,cityNight_800x600.jpg,4218,800x600,50,58.11,7.77292,2.34818,23,10.6922,288.157
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.497,2025-03-28 14:42:24.008,cityNight_800x600.jpg,4219,800x600,50,58.11,7.61175,2.35415,23,10.6922,290.392
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.542,2025-03-28 14:42:24.053,cityNight_800x600.jpg,4220,800x600,50,58.11,7.80225,2.35105,23,10.6922,290.892
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.586,2025-03-28 14:42:24.112,cityNight_800x600.jpg,4221,800x600,50,58.11,7.65133,2.3067,23,10.6922,305.919
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.631,2025-03-28 14:42:24.133,cityNight_800x600.jpg,4222,800x600,50,58.11,7.74503,2.30527,23,10.6922,281.975
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.676,2025-03-28 14:42:24.193,cityNight_800x600.jpg,4223,800x600,50,58.11,7.65896,2.31218,23,10.6922,296.368
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.720,2025-03-28 14:42:24.210,cityNight_800x600.jpg,4224,800x600,50,58.11,7.7858,2.33865,23,10.6922,269.706
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.765,2025-03-28 14:42:24.275,cityNight_800x600.jpg,4225,800x600,50,58.11,7.63392,2.36654,23,10.6922,289.427
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.810,2025-03-28 14:42:24.567,cityNight_800x600.jpg,4226,800x600,50,58.11,7.74074,2.30384,23,10.6922,536.733
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.855,2025-03-28 14:42:24.585,cityNight_800x600.jpg,4227,800x600,50,58.11,7.70164,2.31051,23,10.6922,509.995
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.899,2025-03-28 14:42:24.602,cityNight_800x600.jpg,4228,800x600,50,58.11,7.80153,2.30622,23,10.6922,482.839
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.944,2025-03-28 14:42:24.617,cityNight_800x600.jpg,4229,800x600,50,58.11,7.68447,2.35295,23,10.6922,452.346
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:23.989,2025-03-28 14:42:24.632,cityNight_800x600.jpg,4230,800x600,50,58.11,7.78389,2.34008,23,10.6922,422.599
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.034,2025-03-28 14:42:24.647,cityNight_800x600.jpg,4231,800x600,50,58.11,7.66969,2.34866,23,10.6922,392.604
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.078,2025-03-28 14:42:24.663,cityNight_800x600.jpg,4232,800x600,50,58.11,7.7641,2.29955,23,10.6922,364.695
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.123,2025-03-28 14:42:24.678,cityNight_800x600.jpg,4233,800x600,50,58.11,7.66253,2.31075,23,10.6922,335.103
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.167,2025-03-28 14:42:24.694,cityNight_800x600.jpg,4234,800x600,50,58.11,7.78484,2.30646,23,10.6922,306.625
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.212,2025-03-28 14:42:24.709,cityNight_800x600.jpg,4235,800x600,50,58.11,7.67136,2.39396,23,10.6922,277.278
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.256,2025-03-28 14:42:24.773,cityNight_800x600.jpg,4236,800x600,50,58.11,7.80034,2.3365,23,10.6922,296.785
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.301,2025-03-28 14:42:24.834,cityNight_800x600.jpg,4237,800x600,50,58.11,7.64322,2.35558,23,10.6922,313.085
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.346,2025-03-28 14:42:24.863,cityNight_800x600.jpg,4238,800x600,50,58.11,7.74646,2.33793,23,10.6922,296.905
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.390,2025-03-28 14:42:24.927,cityNight_800x600.jpg,4239,800x600,50,58.11,7.74097,2.30861,23,10.6922,317.304
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.435,2025-03-28 14:42:24.982,cityNight_800x600.jpg,4240,800x600,50,58.11,7.73335,2.30813,23,10.6922,326.712
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.480,2025-03-28 14:42:25.005,cityNight_800x600.jpg,4241,800x600,50,58.11,7.6642,2.35391,23,10.6922,304.453
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.525,2025-03-28 14:42:25.058,cityNight_800x600.jpg,4242,800x600,50,58.11,7.72119,2.34604,23,10.6922,312.659
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.569,2025-03-28 14:42:25.071,cityNight_800x600.jpg,4243,800x600,50,58.11,7.64465,2.35438,23,10.6922,281.871
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.614,2025-03-28 14:42:25.128,cityNight_800x600.jpg,4244,800x600,50,58.11,7.75814,2.30122,23,10.6922,294.219
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.659,2025-03-28 14:42:25.191,cityNight_800x600.jpg,4245,800x600,50,58.11,7.69043,2.30765,23,10.6922,312.156
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.703,2025-03-28 14:42:25.209,cityNight_800x600.jpg,4246,800x600,50,58.11,7.77292,2.31099,23,10.6922,285.735
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.748,2025-03-28 14:42:25.279,cityNight_800x600.jpg,4247,800x600,50,58.11,7.63297,2.35772,22,10.2274,310.878
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.793,2025-03-28 14:42:25.303,cityNight_800x600.jpg,4248,800x600,50,58.11,7.76696,2.3489,22,10.2274,289.86
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.838,2025-03-28 14:42:25.373,cityNight_800x600.jpg,4249,800x600,50,58.11,7.58648,2.35486,22,10.2274,314.371
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.882,2025-03-28 14:42:25.395,cityNight_800x600.jpg,4250,800x600,50,58.11,7.80392,2.29907,22,10.2274,292.842
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.927,2025-03-28 14:42:25.448,cityNight_800x600.jpg,4251,800x600,50,58.11,7.65729,2.3067,22,10.2274,300.873
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:24.972,2025-03-28 14:42:25.473,cityNight_800x600.jpg,4252,800x600,50,58.11,7.76196,2.35057,22,10.2274,280.531
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.017,2025-03-28 14:42:25.540,cityNight_800x600.jpg,4253,800x600,50,58.11,7.6406,2.34628,22,10.2274,302.442
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.061,2025-03-28 14:42:25.600,cityNight_800x600.jpg,4254,800x600,50,58.11,7.80129,2.34723,22,10.2274,318.88
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.106,2025-03-28 14:42:25.625,cityNight_800x600.jpg,4255,800x600,50,58.11,7.66611,2.31481,22,10.2274,298.876
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.151,2025-03-28 14:42:25.671,cityNight_800x600.jpg,4256,800x600,50,58.11,7.79629,2.30122,22,10.2274,299.311
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.195,2025-03-28 14:42:25.690,cityNight_800x600.jpg,4257,800x600,50,58.11,7.66063,2.35486,22,10.2274,274.539
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.240,2025-03-28 14:42:25.753,cityNight_800x600.jpg,4258,800x600,50,58.11,7.75075,2.34532,22,10.2274,293.012
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.285,2025-03-28 14:42:25.784,cityNight_800x600.jpg,4259,800x600,50,58.11,7.66683,2.35367,22,10.2274,278.485
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.330,2025-03-28 14:42:25.882,cityNight_800x600.jpg,4260,800x600,50,58.11,7.7188,2.34532,22,10.2274,332.128
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.374,2025-03-28 14:42:25.900,cityNight_800x600.jpg,4261,800x600,50,58.11,7.65753,2.34532,22,10.2274,305.417
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.419,2025-03-28 14:42:25.961,cityNight_800x600.jpg,4262,800x600,50,58.11,7.75909,2.29788,22,10.2274,321.929
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.464,2025-03-28 14:42:25.977,cityNight_800x600.jpg,4263,800x600,50,58.11,7.6313,2.31123,22,10.2274,292.939
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.508,2025-03-28 14:42:26.029,cityNight_800x600.jpg,4264,800x600,50,58.11,7.73787,2.34199,22,10.2274,300.883
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.553,2025-03-28 14:42:26.048,cityNight_800x600.jpg,4265,800x600,50,58.11,7.64966,2.34675,22,10.2274,274.868
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.598,2025-03-28 14:42:26.119,cityNight_800x600.jpg,4266,800x600,50,58.11,7.70736,2.34652,22,10.2274,300.325
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.642,2025-03-28 14:42:26.134,cityNight_800x600.jpg,4267,800x600,50,58.11,7.65538,2.31266,22,10.2274,272.034
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.687,2025-03-28 14:42:26.193,cityNight_800x600.jpg,4268,800x600,50,58.11,7.86042,2.29883,22,10.2274,285.632
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.732,2025-03-28 14:42:26.250,cityNight_800x600.jpg,4269,800x600,50,58.11,7.65324,2.34842,22,10.2274,297.749
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.776,2025-03-28 14:42:26.269,cityNight_800x600.jpg,4270,800x600,50,58.11,7.77817,2.37298,22,10.2274,272.436
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.821,2025-03-28 14:42:26.348,cityNight_800x600.jpg,4271,800x600,50,58.11,7.62033,2.39706,24,11.1571,307.257
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.866,2025-03-28 14:42:26.400,cityNight_800x600.jpg,4272,800x600,50,58.11,7.7517,2.38371,24,11.1571,314.023
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.910,2025-03-28 14:42:26.417,cityNight_800x600.jpg,4273,800x600,50,58.11,7.67803,2.30646,24,11.1571,286.473
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:25.955,2025-03-28 14:42:26.472,cityNight_800x600.jpg,4274,800x600,50,58.11,7.73287,2.29979,24,11.1571,296.32
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.000,2025-03-28 14:42:26.500,cityNight_800x600.jpg,4275,800x600,50,58.11,7.67922,2.34604,24,11.1571,279.565
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.044,2025-03-28 14:42:26.582,cityNight_800x600.jpg,4276,800x600,50,58.11,7.75719,2.34771,24,11.1571,317.835
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.089,2025-03-28 14:42:26.596,cityNight_800x600.jpg,4277,800x600,50,58.11,7.69138,2.35105,24,11.1571,286.853
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.133,2025-03-28 14:42:26.663,cityNight_800x600.jpg,4278,800x600,50,58.11,7.78055,2.34795,24,11.1571,309.402
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.178,2025-03-28 14:42:26.685,cityNight_800x600.jpg,4279,800x600,50,58.11,7.64966,2.31242,24,11.1571,287.234
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.223,2025-03-28 14:42:26.764,cityNight_800x600.jpg,4280,800x600,50,58.11,7.80511,2.30026,24,11.1571,321.161
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.267,2025-03-28 14:42:26.776,cityNight_800x600.jpg,4281,800x600,50,58.11,7.66587,2.31004,24,11.1571,289.275
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.312,2025-03-28 14:42:26.835,cityNight_800x600.jpg,4282,800x600,50,58.11,7.74193,2.35367,24,11.1571,302.337
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.357,2025-03-28 14:42:26.850,cityNight_800x600.jpg,4283,800x600,50,58.11,7.68256,2.34151,24,11.1571,273.022
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.401,2025-03-28 14:42:26.931,cityNight_800x600.jpg,4284,800x600,50,58.11,7.74431,2.33984,24,11.1571,310.179
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.446,2025-03-28 14:42:26.944,cityNight_800x600.jpg,4285,800x600,50,58.11,7.66778,2.33173,24,11.1571,277.484
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.491,2025-03-28 14:42:27.008,cityNight_800x600.jpg,4286,800x600,50,58.11,7.78174,2.31194,24,11.1571,296.879
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.537,2025-03-28 14:42:27.081,cityNight_800x600.jpg,4287,800x600,50,58.11,11.2474,3.4318,24,11.1571,323.423
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.590,2025-03-28 14:42:27.097,cityNight_800x600.jpg,4288,800x600,50,58.11,11.27982,3.37243,24,11.1571,286.547
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.644,2025-03-28 14:42:27.161,cityNight_800x600.jpg,4289,800x600,50,58.11,11.15274,3.41988,24,11.1571,296.573
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.698,2025-03-28 14:42:27.211,cityNight_800x600.jpg,4290,800x600,50,58.11,11.35015,3.41272,24,11.1571,292.755
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.751,2025-03-28 14:42:27.292,cityNight_800x600.jpg,4291,800x600,50,58.11,11.16514,3.41582,24,11.1571,321.06
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.805,2025-03-28 14:42:27.318,cityNight_800x600.jpg,4292,800x600,50,58.11,11.41906,3.42321,24,11.1571,293.122
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.859,2025-03-28 14:42:27.380,cityNight_800x600.jpg,4293,800x600,50,58.11,11.20281,3.38411,22,10.2274,300.626
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.913,2025-03-28 14:42:27.452,cityNight_800x600.jpg,4294,800x600,50,58.11,8.27503,2.35534,22,10.2274,318.809
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:26.958,2025-03-28 14:42:27.470,cityNight_800x600.jpg,4295,800x600,50,58.11,7.66182,2.3458,22,10.2274,291.616
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.002,2025-03-28 14:42:27.520,cityNight_800x600.jpg,4296,800x600,50,58.11,7.75504,2.30122,22,10.2274,297.403
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.047,2025-03-28 14:42:27.569,cityNight_800x600.jpg,4297,800x600,50,58.11,7.65324,2.31075,22,10.2274,302.274
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.092,2025-03-28 14:42:27.585,cityNight_800x600.jpg,4298,800x600,50,58.11,7.78413,2.34389,22,10.2274,272.328
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.136,2025-03-28 14:42:27.649,cityNight_800x600.jpg,4299,800x600,50,58.11,7.63535,2.35128,22,10.2274,292.531
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.181,2025-03-28 14:42:27.664,cityNight_800x600.jpg,4300,800x600,50,58.11,7.74646,2.35105,22,10.2274,263.004
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.226,2025-03-28 14:42:27.729,cityNight_800x600.jpg,4301,800x600,50,58.11,7.63988,2.34866,22,10.2274,282.512
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.270,2025-03-28 14:42:27.790,cityNight_800x600.jpg,4302,800x600,50,58.11,7.7579,2.34842,22,10.2274,300.067
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.315,2025-03-28 14:42:27.831,cityNight_800x600.jpg,4303,800x600,50,58.11,7.71117,2.30694,22,10.2274,296.273
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.359,2025-03-28 14:42:27.904,cityNight_800x600.jpg,4304,800x600,50,58.11,7.7827,2.30169,22,10.2274,325.211
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.404,2025-03-28 14:42:27.927,cityNight_800x600.jpg,4305,800x600,50,58.11,7.68781,2.35248,22,10.2274,302.799
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.449,2025-03-28 14:42:27.972,cityNight_800x600.jpg,4306,800x600,50,58.11,7.77721,2.34294,22,10.2274,303.069
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.493,2025-03-28 14:42:27.992,cityNight_800x600.jpg,4307,800x600,50,58.11,7.63917,2.34056,22,10.2274,279.246
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.538,2025-03-28 14:42:28.058,cityNight_800x600.jpg,4308,800x600,50,58.11,7.75599,2.30455,22,10.2274,299.69
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.583,2025-03-28 14:42:28.081,cityNight_800x600.jpg,4309,800x600,50,58.11,7.66611,2.30932,22,10.2274,277.597
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.627,2025-03-28 14:42:28.174,cityNight_800x600.jpg,4310,800x600,50,58.11,7.73072,2.34509,22,10.2274,326.437
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.672,2025-03-28 14:42:28.189,cityNight_800x600.jpg,4311,800x600,50,58.11,7.66397,2.34842,22,10.2274,296.358
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.717,2025-03-28 14:42:28.231,cityNight_800x600.jpg,4312,800x600,50,58.11,7.75671,2.34318,22,10.2274,293.911
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.761,2025-03-28 14:42:28.251,cityNight_800x600.jpg,4313,800x600,50,58.11,7.63106,2.35391,22,10.2274,270.039
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.806,2025-03-28 14:42:28.319,cityNight_800x600.jpg,4314,800x600,50,58.11,7.77793,2.30598,22,10.2274,292.551
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.851,2025-03-28 14:42:28.363,cityNight_800x600.jpg,4315,800x600,50,58.11,7.6158,2.30885,22,10.2274,292.078
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.895,2025-03-28 14:42:28.409,cityNight_800x600.jpg,4316,800x600,50,58.11,7.74956,2.30122,23,10.6922,293.962
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.940,2025-03-28 14:42:28.436,cityNight_800x600.jpg,4317,800x600,50,58.11,7.65991,2.35319,23,10.6922,276.173
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:27.985,2025-03-28 14:42:28.490,cityNight_800x600.jpg,4318,800x600,50,58.11,7.75242,2.40135,23,10.6922,284.377
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.029,2025-03-28 14:42:28.561,cityNight_800x600.jpg,4319,800x600,50,58.11,7.64179,2.35295,23,10.6922,312.155
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.074,2025-03-28 14:42:28.581,cityNight_800x600.jpg,4320,800x600,50,58.11,7.78985,2.30312,23,10.6922,287.068
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.119,2025-03-28 14:42:28.656,cityNight_800x600.jpg,4321,800x600,50,58.11,7.61199,2.31242,23,10.6922,317.196
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.163,2025-03-28 14:42:28.676,cityNight_800x600.jpg,4322,800x600,50,58.11,7.84278,2.30026,23,10.6922,292.344
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.208,2025-03-28 14:42:28.737,cityNight_800x600.jpg,4323,800x600,50,58.11,7.64751,2.38299,23,10.6922,308.956
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.252,2025-03-28 14:42:28.754,cityNight_800x600.jpg,4324,800x600,50,58.11,7.74503,2.35009,23,10.6922,282.031
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.297,2025-03-28 14:42:28.810,cityNight_800x600.jpg,4325,800x600,50,58.11,7.60913,2.35248,23,10.6922,292.325
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.342,2025-03-28 14:42:28.836,cityNight_800x600.jpg,4326,800x600,50,58.11,7.72429,2.38442,23,10.6922,273.522
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.387,2025-03-28 14:42:28.890,cityNight_800x600.jpg,4327,800x600,50,58.11,7.65705,2.31123,23,10.6922,282.876
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.431,2025-03-28 14:42:28.956,cityNight_800x600.jpg,4328,800x600,50,58.11,7.78127,2.29478,23,10.6922,304.62
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.476,2025-03-28 14:42:28.973,cityNight_800x600.jpg,4329,800x600,50,58.11,7.68971,2.35105,23,10.6922,276.851
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.520,2025-03-28 14:42:29.035,cityNight_800x600.jpg,4330,800x600,50,58.11,7.77674,2.34413,23,10.6922,294.75
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.565,2025-03-28 14:42:29.057,cityNight_800x600.jpg,4331,800x600,50,58.11,7.61676,2.35009,23,10.6922,271.495
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.610,2025-03-28 14:42:29.114,cityNight_800x600.jpg,4332,800x600,50,58.11,7.73025,2.34771,23,10.6922,283.929
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.654,2025-03-28 14:42:29.185,cityNight_800x600.jpg,4333,800x600,50,58.11,7.61867,2.31504,23,10.6922,310.98
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.699,2025-03-28 14:42:29.202,cityNight_800x600.jpg,4334,800x600,50,58.11,7.75003,2.34461,23,10.6922,283.13
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.744,2025-03-28 14:42:29.251,cityNight_800x600.jpg,4335,800x600,50,58.11,7.65491,2.30885,23,10.6922,287.016
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.788,2025-03-28 14:42:29.312,cityNight_800x600.jpg,4336,800x600,50,58.11,7.73835,2.34461,23,10.6922,303.541
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.833,2025-03-28 14:42:29.327,cityNight_800x600.jpg,4337,800x600,50,58.11,7.67398,2.35462,23,10.6922,273.358
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.877,2025-03-28 14:42:29.403,cityNight_800x600.jpg,4338,800x600,50,58.11,7.76911,2.35057,23,10.6922,306.216
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.922,2025-03-28 14:42:29.421,cityNight_800x600.jpg,4339,800x600,50,58.11,7.67469,2.34056,23,10.6922,279.091
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:28.967,2025-03-28 14:42:29.469,cityNight_800x600.jpg,4340,800x600,50,58.11,7.77149,2.30289,23,10.6922,282.091
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:42:29.011,2025-03-28 14:42:29.546,cityNight_800x600.jpg,4341,800x600,50,58.11,7.64132,2.31123,23,10.6922,314.92
